"""https://github.com/ansible/ansible/issues/39637""",ansible/ansible,"['""affects_2.5""', '""bug""', '""has_pr""', '""module""', '""support:core""']","""closed""",no 
"""https://github.com/ansible/ansible-modules-extras/issues/2715""",ansible/ansible-modules-extras,"['""bug_report""', '""waiting_on_maintainer""', '""windows""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/22216""",ansible/ansible,"['""affects_2.3""', '""bug_report""', '""networking""', '""P2""']","""closed""",no 
"""https://github.com/Tribler/tribler/issues/2124""",Tribler/tribler,"['""bug""']","""closed""",no 
"""https://github.com/Alir3z4/html2text/issues/31""",Alir3z4/html2text,"['""bug""']","""closed""",check for output tyhpe 
"""https://github.com/mozilla/build-relengapi/issues/281""",mozilla/build-relengapi,"['""goodfirstbug""']","""closed""",no 
"""https://github.com/beetbox/beets/issues/2260""",beetbox/beets,"['""bitesize""', '""bug""']","""closed""",check for none type query 
"""https://github.com/ArkaneMoose/BotBot/issues/30""",ArkaneMoose/BotBot,"['""bug""']","""closed""",possilble 
"""https://github.com/pywinauto/pywinauto/issues/256""",pywinauto/pywinauto,"['""bug""', '""UIA-related""']","""closed""",check for autoid type 
"""https://github.com/Cadasta/cadasta-platform/issues/946""",Cadasta/cadasta-platform,"['""bug""', '""priority: high""', '""security""']","""closed""",no 
"""https://github.com/kabirbaidhya/pglistend/issues/9""",kabirbaidhya/pglistend,"['""bug""']","""closed""",python3 checks 
"""https://github.com/ansible/ansible/issues/36900""",ansible/ansible,"['""affects_2.5""', '""bug""', '""module""', '""support:community""']","""closed""",possible. 
"""https://github.com/cogniteev/docido-python-sdk/issues/9""",cogniteev/docido-python-sdk,"['""kind/bug""']","""closed""",possible. 
"""https://github.com/missionpinball/mpf/issues/732""",missionpinball/mpf,"['""bug""']","""closed""",no 
"""https://github.com/bokeh/bokeh/issues/5629""",bokeh/bokeh,"['""tag: component: server""', '""tag: starter""', '""type: bug""']","""closed""",possible 
"""https://github.com/astropy/astropy/issues/5520""",astropy/astropy,"['""Affects-dev""', '""Bug""', '""Effort-low""', '""io.fits""', '""Package-novice""']","""closed""",possible 
"""https://github.com/awesto/django-shop/issues/682""",awesto/django-shop,"['""bug""']","""closed""",check for none  
"""https://github.com/ansible/ansible/issues/44007""",ansible/ansible,"['""affects_2.7""', '""bug""', '""has_pr""', '""support:core""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/11624""",ansible/ansible,"['""bug_report""', '""P2""']","""closed""",undefined check 
"""https://github.com/kwikteam/phy/issues/413""",kwikteam/phy,"['""bug""', '""component: cluster-manual""', '""done""']","""closed""",feature improvenemtn 
"""https://github.com/ansible/ansible-modules-core/issues/2111""",ansible/ansible-modules-core,"['""bug_report""', '""cloud""', '""gce""']","""closed""",no 
"""https://github.com/micahflee/onionshare/issues/790""",micahflee/onionshare,"['""bug""']","""closed""",no 
"""https://github.com/MongoEngine/mongoengine/issues/1852""",MongoEngine/mongoengine,"['""Bug""', '""in progress""']","""closed""",no 
"""https://github.com/KhronosGroup/SPIRV-Cross/issues/545""",KhronosGroup/SPIRV-Cross,"['""bug""']","""closed""",no 
"""https://github.com/projectatomic/commissaire-http/issues/18""",projectatomic/commissaire-http,"['""bug""']","""closed""",no 
"""https://github.com/frappe/erpnext/issues/11989""",frappe/erpnext,"['""bug""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/30992""",ansible/ansible,"['""affects_2.5""', '""bug_report""', '""module""', '""networking""', '""nxos""', '""support:network""']","""closed""",possible 
"""https://github.com/simphony/simphony-mayavi/issues/47""",simphony/simphony-mayavi,"['""bug""']","""closed""",posisble 
"""https://github.com/dgibbs64/linuxgsm/issues/964""",dgibbs64/linuxgsm,"['""bug""', '""under development""']","""closed""",python3 checks 
"""https://github.com/ansible/ansible/issues/39830""",ansible/ansible,"['""affects_2.4""', '""bug""', '""has_pr""', '""module""', '""support:community""']","""closed""",no 
"""https://github.com/jupyter/nbgrader/issues/134""",jupyter/nbgrader,"['""bug""']","""closed""",no 
"""https://github.com/jupyter/nbgrader/issues/190""",jupyter/nbgrader,"['""bug""']","""closed""",no 
"""https://github.com/pytest-dev/pytest/issues/3819""",pytest-dev/pytest,"['""plugin: capture""', '""type: bug""']","""closed""",no 
"""https://github.com/ciudadanointeligente/write-it/issues/1012""",ciudadanointeligente/write-it,"['""4 - Ready""', '""area:admin""', '""type:bug""']","""closed""",no 
"""https://github.com/andycasey/ads/issues/82""",andycasey/ads,"['""bug""']","""closed""",yes check for field type 
"""https://github.com/DMSC-Instrument-Data/lewis/issues/243""",DMSC-Instrument-Data/lewis,"['""bug""']","""closed""",no 
"""https://github.com/ansible/ansible/issues/26522""",ansible/ansible,"['""affects_2.3""', '""bug_report""', '""cloud""', '""module""', '""support:community""', '""vmware""']","""closed""",no. 
"""https://github.com/ultrabug/py3status/issues/241""",ultrabug/py3status,"['""bug""']","""closed""",no 
"""https://github.com/ensime/ensime-vim/issues/339""",ensime/ensime-vim,"['""bug""', '""In progress""']","""closed""",check for int 
"""https://github.com/CenterForOpenScience/osf.io/issues/3296""",CenterForOpenScience/osf.io,"['""5 - pending review""', '""bug: production""', '""intern""', '""priority - low""']","""closed""",no 
"""https://github.com/pytroll/satpy/issues/377""",pytroll/satpy,"['""bug""', '""component:compositors""']","""closed""",check fo rnan 
"""https://github.com/ansible/ansible/issues/23455""",ansible/ansible,"['""affects_2.2""', '""bug_report""', '""module""', '""windows""']","""closed""",no 
