,Unnamed: 0,line number,filename_x,buggy commit,bug_inducing_commit,buggy author,author experience,project progress,timedelta (month),id,filename_y,fix commit,type error lines,directory,issue id,project name,owner,reviewer_count
230,230,25,lgsm/functions/gsquery.py,cc4d103,841a65b2f7105bc174674703101cb4a24d2d9a64,Daniel Gibbs,1222,1537,31,100,lgsm/functions/gsquery.py,a51cdd8,21,100/LinuxGSM,964,LinuxGSM,GameServerManagers,2
231,231,27,lgsm/functions/gsquery.py,cc4d103,841a65b2f7105bc174674703101cb4a24d2d9a64,Daniel Gibbs,1222,1537,31,100,lgsm/functions/gsquery.py,a51cdd8,21,100/LinuxGSM,964,LinuxGSM,GameServerManagers,2
232,232,31,lgsm/functions/gsquery.py,cc4d103,841a65b2f7105bc174674703101cb4a24d2d9a64,Daniel Gibbs,1222,1537,31,100,lgsm/functions/gsquery.py,a51cdd8,21,100/LinuxGSM,964,LinuxGSM,GameServerManagers,2
233,233,33,lgsm/functions/gsquery.py,cc4d103,841a65b2f7105bc174674703101cb4a24d2d9a64,Daniel Gibbs,1222,1537,31,100,lgsm/functions/gsquery.py,a51cdd8,21,100/LinuxGSM,964,LinuxGSM,GameServerManagers,2
234,234,35,lgsm/functions/gsquery.py,cc4d103,841a65b2f7105bc174674703101cb4a24d2d9a64,Daniel Gibbs,1222,1537,31,100,lgsm/functions/gsquery.py,a51cdd8,21,100/LinuxGSM,964,LinuxGSM,GameServerManagers,2
235,235,37,lgsm/functions/gsquery.py,cc4d103,841a65b2f7105bc174674703101cb4a24d2d9a64,Daniel Gibbs,1222,1537,31,100,lgsm/functions/gsquery.py,a51cdd8,21,100/LinuxGSM,964,LinuxGSM,GameServerManagers,2
236,236,398,ensime_shared/editor.py,44848a4,e60977e11b8a1c6066b49653c05febcc7c98867d,Ches Martin,31,506,4,110,ensime_shared/editor.py,396d5bd,360,110/ensime-vim,339,ensime-vim,ensime,0
237,237,271,lib/ansible/module_utils/eos.py,512ef49,5dccff29bf685bd8558eb991a4a08f3bedf7cd92,Nathaniel Case,7,19756,2,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,2
238,238,281,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
239,239,282,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
240,240,283,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
241,241,284,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
242,242,285,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
243,243,286,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
244,244,287,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
245,245,288,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
246,246,289,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
247,247,290,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
248,248,300,lib/ansible/module_utils/eos.py,512ef49,5dccff29bf685bd8558eb991a4a08f3bedf7cd92,Nathaniel Case,7,19756,2,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,2
249,249,315,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
250,250,316,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
251,251,317,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
252,252,318,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
253,253,319,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
254,254,320,lib/ansible/module_utils/eos.py,512ef49,b5bbac29e54076507dad81bc6b2b37ee045571be,Peter Sprygada,201,20231,37,115,lib/ansible/module_utils/eos.py,50c445c,276,115/ansible,17441,ansible,ansible,9
255,255,796,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
256,256,797,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
257,257,798,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
258,258,799,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
259,259,804,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
260,260,805,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
261,261,806,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
262,262,807,lib/ansible/modules/cloud/amazon/ec2_group.py,51ba115,2ceff476bf17e021c2453e6fc80544827bf40f1c,Brandon Davidson,5,32324,3,128,lib/ansible/modules/cloud/amazon/ec2_group.py,a77b89e,792,128/ansible,36412,ansible,ansible,0
263,263,35,astropy/wcs/__init__.py,454fb09,9de0135666ddf8641e783dc54e50a30c314b5c8c,Michael Droettboom,1214,6768,25,158,astropy/io/fits/util.py,edd8090,613,158/astropy,7435,astropy,astropy,10
264,264,214,lib/ansible/modules/cloud/azure/azure_rm_dnsrecordset.py,8c27ffd,6b5b4651253d584420520271c865f3a64e564bc1,nitzmahone,242,32964,26,161,lib/ansible/modules/cloud/azure/azure_rm_dnsrecordset.py,eb430b2,378,161/ansible,37581,ansible,ansible,0
265,265,54,terra/config.py,707b8aa,f8a96c9be699669731788117d0e28b0d9338d553,Schneider Werner-Walter,12,233,13,230,terra/terminal.py,e8c7c93,40,230/terra-terminal,95,terra-terminal,Sixdsn,0
266,266,55,terra/config.py,707b8aa,f8a96c9be699669731788117d0e28b0d9338d553,Schneider Werner-Walter,12,233,13,230,terra/terminal.py,e8c7c93,40,230/terra-terminal,95,terra-terminal,Sixdsn,0
267,267,56,terra/config.py,707b8aa,f8a96c9be699669731788117d0e28b0d9338d553,Schneider Werner-Walter,12,233,13,230,terra/terminal.py,e8c7c93,40,230/terra-terminal,95,terra-terminal,Sixdsn,0
268,268,57,terra/config.py,707b8aa,f8a96c9be699669731788117d0e28b0d9338d553,Schneider Werner-Walter,12,233,13,230,terra/terminal.py,e8c7c93,40,230/terra-terminal,95,terra-terminal,Sixdsn,0
269,269,58,terra/config.py,707b8aa,f8a96c9be699669731788117d0e28b0d9338d553,Schneider Werner-Walter,12,233,13,230,terra/terminal.py,e8c7c93,40,230/terra-terminal,95,terra-terminal,Sixdsn,0
270,270,56,setup.py,6b2647d,7916662b475f81b7e2635cd283b189efc46cf2d8,Samuele Kaplun,247,3385,22,285,inspirehep/modules/workflows/tasks/classifier.py,4a0045e,41,285/inspire-next,2456,inspire-next,inspirehep,8
271,271,7,soco/snapshot.py,db4d416,67244d3f77d438ab1f3c782a0133807c519766dc,Lawrence Akka,341,965,21,325,soco/snapshot.py,5ceb384,58,325/SoCo,475,SoCo,SoCo,1
272,272,63,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
273,273,64,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
274,274,65,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
275,275,66,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
276,276,67,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
277,277,68,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
278,278,69,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
279,279,70,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
280,280,71,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
281,281,72,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
282,282,73,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
283,283,74,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
284,284,75,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
285,285,76,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
286,286,77,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
287,287,78,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
288,288,79,osmaxx-py/osmaxx/job_progress/tests.py,4613be1,1c688de63bdec66de90caead5ce139f71bcbdb60,Raphael Das Gupta,266,1172,10,327,osmaxx-py/osmaxx/job_progress/views.py,dff393b,44,327/osmaxx,309,osmaxx,geometalab,1
289,289,183,lib/ansible/cli/__init__.py,c1400ce,c027ad943e6c17387ab75e864170e3665a8e6635,Brian Coca,3470,32939,60,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,34
290,290,184,lib/ansible/cli/__init__.py,c1400ce,c027ad943e6c17387ab75e864170e3665a8e6635,Brian Coca,3470,32939,60,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,34
291,291,185,lib/ansible/cli/__init__.py,c1400ce,c027ad943e6c17387ab75e864170e3665a8e6635,Brian Coca,3470,32939,60,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,34
292,292,63,lib/ansible/config/manager.py,c1400ce,f921369445900dcc756821e40c9257d5359087af,Brian Coca,3430,32136,59,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,31
293,293,169,lib/ansible/config/manager.py,c1400ce,f921369445900dcc756821e40c9257d5359087af,Brian Coca,3430,32136,59,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,31
294,294,284,lib/ansible/config/manager.py,c1400ce,23b1dbacaf8a20f7147de0f67f8d6c67de2142ef,Brian Coca,3600,34062,62,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,35
295,295,361,lib/ansible/config/manager.py,c1400ce,12c8dd189346290ddae604be54896a411ca52731,Brian Coca,3547,33453,61,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,35
296,296,362,lib/ansible/config/manager.py,c1400ce,12c8dd189346290ddae604be54896a411ca52731,Brian Coca,3547,33453,61,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,35
297,297,363,lib/ansible/config/manager.py,c1400ce,12c8dd189346290ddae604be54896a411ca52731,Brian Coca,3547,33453,61,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,35
298,298,364,lib/ansible/config/manager.py,c1400ce,12c8dd189346290ddae604be54896a411ca52731,Brian Coca,3547,33453,61,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,35
299,299,365,lib/ansible/config/manager.py,c1400ce,12c8dd189346290ddae604be54896a411ca52731,Brian Coca,3547,33453,61,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,35
300,300,404,lib/ansible/config/manager.py,c1400ce,f921369445900dcc756821e40c9257d5359087af,Brian Coca,3430,32136,59,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,31
301,301,188,lib/ansible/constants.py,c1400ce,f12c6e0946ce0f8bd31ffed48cb8fcf1961024af,Brian Coca,3493,33053,60,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,35
302,302,60,lib/ansible/utils/display.py,c1400ce,0089eb81027b325551d5efef900cde841c3c093e,Brian Coca,1139,15120,34,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,0
303,303,68,lib/ansible/utils/display.py,c1400ce,7be8079bad0308e3b66477a78e86f1f13cdce6c3,Matt Martz,588,35624,52,387,lib/ansible/utils/display.py,c86fd6e,62,387/ansible,22470,ansible,ansible,20
304,304,74,lib/ansible/module_utils/ios.py,0b5b5ec,a5b12ff2690a8fcffe9846e5f241b021864571c8,Ricardo Carrillo Cruz,41,29540,3,391,lib/ansible/module_utils/ios.py, 9f64e44,"78, 80",391/ansible,26918,ansible,ansible,20
305,305,74,lib/ansible/module_utils/ios.py,0b5b5ec,a5b12ff2690a8fcffe9846e5f241b021864571c8,Ricardo Carrillo Cruz,41,29540,3,391,lib/ansible/modules/network/ios/ios_config.py, 9f64e44,346,391/ansible,26918,ansible,ansible,20
306,306,616,Tribler/Core/Libtorrent/LibtorrentDownloadImpl.py,743adf0,f314f3f8b04ec793e7326bcfbf5840044a3f4162,Chris,6,8515,0,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,0
307,307,767,Tribler/Core/Libtorrent/LibtorrentDownloadImpl.py,743adf0,66eb87f7e49e9a692ee4b2702bf88508adf016f0,Ardhi Putra Pratama H,14,11856,1,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,0
308,308,537,Tribler/Core/Libtorrent/LibtorrentMgr.py,743adf0,fec8d0c433a9e0e5f1dc8a458bb5ce74b2e97fff,Martijn de Vos,97,11312,4,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,2
309,309,72,Tribler/Core/Modules/restapi/channels/channels_playlists_endpoint.py,743adf0,bb0565c7da0f580f90e413cd8fe92ac16485f320,Martijn de Vos,430,12087,10,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
310,310,73,Tribler/Core/Modules/restapi/channels/channels_playlists_endpoint.py,743adf0,bb0565c7da0f580f90e413cd8fe92ac16485f320,Martijn de Vos,430,12087,10,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
311,311,92,Tribler/Core/Modules/restapi/create_torrent_endpoint.py,743adf0,154f603d30e7583e5837e9ac787729f329bac5f7,Martijn de Vos,527,12208,12,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
312,312,190,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,221405192509c87fedd60184e28d0ec57dc1a1a1,Martijn de Vos,260,11640,6,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
313,313,191,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,221405192509c87fedd60184e28d0ec57dc1a1a1,Martijn de Vos,260,11640,6,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
314,314,314,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
315,315,315,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
316,316,316,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
317,317,317,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
318,318,318,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
319,319,319,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
320,320,320,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
321,321,321,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
322,322,322,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
323,323,323,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
324,324,324,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
325,325,325,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
326,326,326,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
327,327,327,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
328,328,328,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,132984d2e78a72fb46fe85bc174909d4442dee31,Martijn de Vos,485,12162,11,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
329,329,329,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
330,330,330,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
331,331,331,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
332,332,332,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
333,333,333,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
334,334,334,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
335,335,335,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
336,336,336,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
337,337,337,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
338,338,338,Tribler/Core/Modules/restapi/downloads_endpoint.py,743adf0,f4d6c108967426f8ad0e4307b10b234247c75fcb,Martijn de Vos,386,12001,8,397,Tribler/Core/Libtorrent/LibtorrentMgr.py,3bb6917,515,397/tribler,2693,tribler,Tribler,3
